"Rank","Name","Tm","Vote.Pts","X1st.Place","Share","WAR","W","L","W.L.","ERA","G","GS","GF","CG","SHO","SV","IP","H","R","ER","HR","BB","IBB","SO","HBP","BK","WP","BF","WHIP","ERA."
1,"Mike Cuellar\cuellmi01","BAL",10,10,"42%",4.5,23,11,0.676,2.38,39,39,0,18,5,0,290.2,213,94,77,18,79,7,182,1,2,3,1137,1.005,149
