"Rank","Name","Tm","Vote.Pts","X1st.Place","Share","WAR","W","L","W.L.","ERA","G","GS","GF","CG","SHO","SV","IP","H","R","ER","HR","BB","IBB","SO","HBP","BK","WP","BF","WHIP","ERA."
1,"Bob Gibson\gibsobo01","STL",20,20,"100%",11.2,22,9,0.71,1.12,34,34,0,28,13,0,304.2,198,49,38,11,62,6,268,7,0,4,1161,0.853,258
