"Rank","Name","Tm","Vote.Pts","X1st.Place","Share","WAR","W","L","W.L.","ERA","G","GS","GF","CG","SHO","SV","IP","H","R","ER","HR","BB","IBB","SO","HBP","BK","WP","BF","WHIP","ERA."
1,"Jim Lonborg\lonboji01","BOS",18,18,"90%",4,22,9,0.71,3.16,39,39,0,15,2,0,273.1,228,102,96,23,83,5,246,19,1,12,1130,1.138,112
2,"Joe Horlen\horlejo01","CHW",2,2,"10%",5.5,19,7,0.731,2.06,35,35,0,13,6,0,258,188,66,59,13,58,4,103,4,0,5,995,0.953,146
