"Rank","Name","Tm","Vote.Pts","X1st.Place","Share","WAR","W","L","W.L.","ERA","G","GS","GF","CG","SHO","SV","IP","H","R","ER","HR","BB","IBB","SO","HBP","BK","WP","BF","WHIP","ERA.","WRank","SORank","ERARank","WARRank","ERAPlusRank"
7,"Bill Caudill\caudibi01","SEA",4,0,"3%",4.4,12,9,0.571,2.35,70,0,64,0,0,26,95.2,65,25,25,9,35,4,111,1,0,2,380,1.045,181,7,4,1,5,1
3,"Dan Quisenberry\quiseda01","KCR",40,4,"29%",3.3,9,7,0.563,2.57,72,0,68,0,0,35,136.2,126,43,39,12,12,2,46,0,0,1,529,1.01,159,9,9,2,7,2
5,"Rick Sutcliffe\sutclri01","CLE",14,1,"10%",5.7,14,8,0.636,2.96,34,27,3,6,1,1,216,174,81,71,16,98,2,142,4,1,6,887,1.259,140,6,1,3,2,3
7,"Bob Stanley\stanlbo01","BOS",4,0,"3%",4.5,12,7,0.632,3.1,48,0,33,0,0,14,168.1,161,60,58,11,50,6,83,4,0,2,694,1.253,140,8,7,4,4,4
4,"Dave Stieb\stiebda01","TOR",36,5,"26%",7.7,17,14,0.548,3.25,38,38,0,19,5,0,288.1,271,116,104,27,75,4,141,5,1,3,1187,1.2,138,3,2,7,1,5
2,"Jim Palmer\palmeji01","BAL",59,4,"42%",4.8,15,5,0.75,3.13,36,32,1,8,2,1,227,195,85,79,22,63,1,103,4,1,2,920,1.137,129,4,6,5,3,6
9,"Dan Petry\petryda01","DET",1,0,"1%",4.2,15,9,0.625,3.22,35,35,0,8,1,0,246,220,98,88,15,100,5,132,4,0,9,1031,1.301,126,5,3,6,6,7
1,"Pete Vuckovich\vuckope01","MIL",87,14,"62%",2.8,18,6,0.75,3.34,30,30,0,9,1,0,223.2,234,96,83,14,102,1,105,5,0,6,971,1.502,114,1,5,8,8,8
6,"Geoff Zahn\zahnge01","CAL",7,0,"5%",2.8,18,8,0.692,3.73,34,34,0,12,4,0,229.1,225,100,95,18,65,5,81,4,0,2,944,1.265,109,2,8,9,9,9
