"Rank","Name","Tm","Vote.Pts","X1st.Place","Share","WAR","W","L","W.L.","ERA","G","GS","GF","CG","SHO","SV","IP","H","R","ER","HR","BB","IBB","SO","HBP","BK","WP","BF","WHIP","ERA.","WRank","SORank","ERARank","WARRank","ERAPlusRank"
3,"Al Hrabosky\hraboal01","STL",33,2,"28%",3.9,13,3,0.813,1.66,65,0,41,0,0,22,97.1,72,27,18,3,33,8,82,1,0,3,393,1.079,228,7,7,1,5,1
2,"Randy Jones\jonesra01","SDP",80,7,"67%",7.6,20,12,0.625,2.24,37,36,1,18,6,0,285,242,94,71,17,56,9,103,0,0,1,1124,1.046,156,2,5,2,2,2
5,"Andy Messersmith\messean01","LAD",1,0,"1%",6.5,19,14,0.576,2.29,42,40,2,19,7,1,321.2,244,92,82,22,96,2,213,5,0,8,1276,1.057,149,3,3,3,4,3
5,"Don Gullett\gulledo01","CIN",1,0,"1%",3.1,15,4,0.789,2.42,22,22,0,8,3,0,159.2,127,49,43,11,56,4,98,2,1,3,648,1.146,149,6,6,5,7,4
1,"Tom Seaver\seaveto01","NYM",98,15,"82%",7.9,22,9,0.71,2.38,36,36,0,15,5,0,280.1,217,81,74,11,88,6,243,4,1,7,1115,1.088,146,1,1,4,1,5
4,"John Montefusco\montejo01","SFG",2,0,"2%",6.9,15,9,0.625,2.88,35,34,1,10,4,0,243.2,210,85,78,11,86,12,215,8,2,6,1018,1.215,133,5,2,7,3,6
5,"Don Sutton\suttodo01","LAD",1,0,"1%",3.5,16,13,0.552,2.87,35,35,0,11,4,0,254.1,202,87,81,17,62,5,175,3,0,7,1031,1.038,119,4,4,6,6,7
