"Rank","Name","Tm","Vote.Pts","X1st.Place","Share","WAR","W","L","W.L.","ERA","G","GS","GF","CG","SHO","SV","IP","H","R","ER","HR","BB","IBB","SO","HBP","BK","WP","BF","WHIP","ERA.","WRank","SORank","ERARank","WARRank","ERAPlusRank"
2,"Chris Carpenter\carpech01","STL",94,9,"59%",6.5,17,4,0.81,2.24,28,28,0,3,1,0,192.2,156,49,48,7,38,1,144,7,0,1,750,1.007,182,2,5,1,2,1
1,"Tim Lincecum\linceti01","SFG",100,11,"63%",7.4,15,7,0.682,2.48,32,32,0,4,2,0,225.1,168,69,62,10,68,2,261,6,0,11,905,1.047,171,3,1,2,1,2
3,"Adam Wainwright\wainwad01","STL",90,12,"56%",6.3,19,8,0.704,2.63,34,34,0,1,0,0,233,216,75,68,17,66,1,212,3,0,7,970,1.21,155,1,4,3,4,3
4,"Javier Vazquez\vazquja01","ATL",3,0,"2%",6.2,15,10,0.6,2.87,32,32,0,3,0,0,219.1,181,75,70,20,44,2,238,4,0,6,874,1.026,143,4,2,4,5,4
5,"Dan Haren\harenda01","ARI",1,0,"1%",6.5,14,10,0.583,3.14,33,33,0,3,1,0,229.1,192,83,80,27,38,2,223,4,0,13,909,1.003,142,5,3,5,3,5
