"Rank","Name","Tm","Vote.Pts","X1st.Place","Share","WAR","W","L","W.L.","ERA","G","GS","GF","CG","SHO","SV","IP","H","R","ER","HR","BB","IBB","SO","HBP","BK","WP","BF","WHIP","ERA.","WRank","SORank","ERARank","WARRank","ERAPlusRank"
1,"Zack Greinke\greinza01","KCR",134,25,"96%",10.4,16,8,0.667,2.16,33,33,0,6,3,0,229.1,195,64,55,11,51,0,242,4,0,5,915,1.073,205,5,2,1,1,1
2,"Felix Hernandez\hernafe02","SEA",80,2,"57%",5.9,19,5,0.792,2.49,34,34,0,2,1,0,238.2,200,81,66,15,71,0,217,8,1,17,977,1.135,171,1,3,2,4,2
5,"Roy Halladay\hallaro01","TOR",11,0,"8%",6.9,17,10,0.63,2.79,32,32,0,9,4,0,239,234,82,74,22,35,0,208,5,0,2,963,1.126,159,4,4,3,2,3
4,"CC Sabathia\sabatc.01","NYY",13,0,"9%",6.2,19,8,0.704,3.37,34,34,0,2,1,0,230,197,96,86,18,67,7,197,9,0,5,938,1.148,137,3,5,4,3,4
3,"Justin Verlander\verlaju01","DET",14,1,"10%",5.5,19,9,0.679,3.45,35,35,0,3,1,0,240,219,99,92,20,63,5,269,6,4,8,982,1.175,131,2,1,5,5,5
