"Rank","Name","Tm","Vote.Pts","X1st.Place","Share","WAR","W","L","W.L.","ERA","G","GS","GF","CG","SHO","SV","IP","H","R","ER","HR","BB","IBB","SO","HBP","BK","WP","BF","WHIP","ERA.","WRank","SORank","ERARank","WARRank","ERAPlusRank"
1,"Willie Hernandez\hernawi01","DET",88,12,"63%",4.8,9,3,0.75,1.92,80,0,68,0,0,32,140.1,96,30,30,6,36,8,112,4,0,2,548,0.941,204,7,7,1,4,1
2,"Dan Quisenberry\quiseda01","KCR",71,9,"51%",3.3,6,3,0.667,2.64,72,0,67,0,0,44,129.1,121,39,38,10,12,4,41,0,0,0,506,1.028,152,8,8,2,7,2
7,"Dave Stieb\stiebda01","TOR",1,0,"1%",8,16,8,0.667,2.83,35,35,0,11,2,0,267,215,87,84,19,88,1,198,11,0,2,1085,1.135,146,6,1,4,1,3
3,"Bert Blyleven\blylebe01","CLE",45,4,"32%",7.3,19,7,0.731,2.87,33,32,0,12,4,0,245,204,86,78,19,74,4,170,6,0,6,1004,1.135,144,2,2,5,2,4
4,"Mike Boddicker\boddimi01","BAL",41,3,"29%",5.2,20,11,0.645,2.79,34,34,0,16,4,0,261.1,218,95,81,23,81,1,128,5,1,6,1051,1.144,139,1,6,3,3,5
6,"Frank Viola\violafr01","MIN",2,0,"1%",4.5,18,12,0.6,3.21,35,35,0,10,4,0,257.2,225,101,92,28,73,1,149,4,1,6,1047,1.157,131,5,3,6,5,6
5,"Dan Petry\petryda01","DET",3,0,"2%",3.5,18,8,0.692,3.24,35,35,0,7,2,0,233.1,231,94,84,21,66,4,144,3,0,7,968,1.273,121,4,5,7,6,7
7,"Jack Morris\morrija02","DET",1,0,"1%",2.5,19,11,0.633,3.6,35,35,0,9,1,0,240.1,221,108,96,20,87,7,148,2,0,14,1015,1.282,109,3,4,8,8,8
