"Rank","Name","Tm","Vote.Pts","X1st.Place","Share","WAR","W","L","W.L.","ERA","G","GS","GF","CG","SHO","SV","IP","H","R","ER","HR","BB","IBB","SO","HBP","BK","WP","BF","WHIP","ERA.","WRank","SORank","ERARank","WARRank","ERAPlusRank"
1,"Greg Maddux\maddugr01","ATL",140,28,"100%",9.7,19,2,0.905,1.63,28,28,0,10,3,0,209.2,147,39,38,8,23,3,181,4,0,1,785,0.811,260,1,2,1,1,1
4,"Hideo Nomo\nomohi01","LAD",29,0,"21%",4.7,13,6,0.684,2.54,28,28,0,4,3,0,191.1,124,63,54,14,78,2,236,5,5,19,780,1.056,149,5,1,2,3,2
3,"Tom Glavine\glavito02","ATL",30,0,"21%",4.8,16,7,0.696,3.08,29,29,0,3,1,0,198.2,182,76,68,9,66,0,127,5,0,3,822,1.248,137,4,5,3,2,3
2,"Pete Schourek\schoupe01","CIN",55,0,"39%",4.1,18,7,0.72,3.22,29,29,0,2,0,0,190.1,158,72,68,17,45,3,160,8,1,1,754,1.067,128,2,3,4,4,4
5,"Ramon Martinez\martira02","LAD",8,0,"6%",2.3,17,7,0.708,3.66,30,30,0,4,2,0,206.1,176,95,84,19,81,5,138,5,0,3,859,1.246,103,3,4,5,5,5
