"Rank","Name","Tm","Vote.Pts","X1st.Place","Share","WAR","W","L","W.L.","ERA","G","GS","GF","CG","SHO","SV","IP","H","R","ER","HR","BB","IBB","SO","HBP","BK","WP","BF","WHIP","ERA.","WRank","SORank","ERARank","WARRank","ERAPlusRank"
2,"Pedro Martinez\martipe02","BOS",96,11,"69%",6.5,20,4,0.833,2.26,30,30,0,2,0,0,199.1,144,62,50,13,40,1,239,15,0,3,787,0.923,202,3,1,1,3,1
3,"Derek Lowe\lowede01","BOS",41,0,"29%",7.2,21,8,0.724,2.58,32,32,0,1,1,0,219.2,166,65,63,12,48,0,127,12,0,5,854,0.974,177,2,4,2,1,2
1,"Barry Zito\zitoba01","OAK",114,17,"81%",7.2,23,5,0.821,2.75,35,35,0,1,0,0,229.1,182,79,70,24,78,2,182,9,1,2,939,1.134,158,1,2,3,2,3
4,"Jarrod Washburn\washbja01","ANA",1,0,"1%",4.5,18,6,0.75,3.15,32,32,0,1,0,0,206,183,75,72,19,59,1,139,3,1,5,852,1.175,141,4,3,4,4,4
