"Rank","Name","Tm","Vote.Pts","X1st.Place","Share","WAR","W","L","W.L.","ERA","G","GS","GF","CG","SHO","SV","IP","H","R","ER","HR","BB","IBB","SO","HBP","BK","WP","BF","WHIP","ERA.","WRank","SORank","ERARank","WARRank","ERAPlusRank"
1,"Tom Seaver\seaveto01","NYM",71,10,"59%",10.6,19,10,0.655,2.08,36,36,0,18,3,0,290,219,74,67,23,64,5,251,4,0,5,1147,0.976,175,2,1,1,1,1
7,"Dave Giusti\giustda01","PIT",1,0,"1%",2.6,9,2,0.818,2.37,67,0,60,0,0,20,98.2,89,31,26,9,37,13,64,0,0,3,416,1.277,149,7,7,2,6,2
5,"Don Sutton\suttodo01","LAD",7,0,"6%",5.4,18,10,0.643,2.42,33,33,0,14,3,0,256.1,196,78,69,18,56,4,200,5,0,10,1006,0.983,144,4,2,3,2,3
2,"Mike Marshall\marshmi01","MON",54,9,"45%",3.1,14,11,0.56,2.66,92,0,73,0,0,31,179,163,62,53,10,75,12,124,4,0,8,746,1.33,142,5,6,4,4,4
4,"Jack Billingham\billija01","CIN",30,2,"25%",3.1,19,10,0.655,3.04,40,40,0,16,7,0,293.1,257,112,99,20,95,10,155,10,0,10,1205,1.2,113,3,4,5,5,5
3,"Ron Bryant\bryanro01","SFG",50,3,"42%",3.5,24,12,0.667,3.53,41,39,1,8,0,0,270,240,125,106,23,115,12,143,9,1,8,1165,1.315,109,1,5,6,3,6
6,"Fred Norman\normafr01","TOT",3,0,"3%",2.5,13,13,0.5,3.6,36,35,1,8,3,0,240.1,208,102,96,27,101,11,161,2,1,10,1008,1.286,96,6,3,7,7,7
