"Rank","Name","Tm","Vote.Pts","X1st.Place","Share","WAR","W","L","W.L.","ERA","G","GS","GF","CG","SHO","SV","IP","H","R","ER","HR","BB","IBB","SO","HBP","BK","WP","BF","WHIP","ERA.","WRank","SORank","ERARank","WARRank","ERAPlusRank"
1,"Pedro Martinez\martipe02","MON",134,25,"96%",9,17,8,0.68,1.9,31,31,0,13,4,0,241.1,158,65,51,16,67,5,305,9,1,3,947,0.932,219,4,2,1,1,1
2,"Greg Maddux\maddugr01","ATL",75,3,"54%",7.8,19,4,0.826,2.2,33,33,0,5,2,0,232.2,200,58,57,9,20,6,177,6,0,0,893,0.946,189,2,4,2,2,2
5,"Darryl Kile\kileda01","HOU",7,0,"5%",5.4,19,7,0.731,2.57,34,34,0,6,4,0,255.2,208,87,73,19,94,2,205,10,1,7,1056,1.181,156,3,3,3,4,3
4,"Curt Schilling\schilcu01","PHI",12,0,"9%",6.3,17,11,0.607,2.97,35,35,0,7,2,0,254.1,208,96,84,25,58,3,319,5,1,5,1009,1.046,143,5,1,4,3,4
3,"Denny Neagle\neaglde01","ATL",24,0,"17%",4.5,20,5,0.8,2.97,34,34,0,4,4,0,233.1,204,87,77,18,49,5,172,6,0,3,947,1.084,140,1,5,5,5,5
