"Rank","Name","Tm","Vote.Pts","X1st.Place","Share","WAR","W","L","W.L.","ERA","G","GS","GF","CG","SHO","SV","IP","H","R","ER","HR","BB","IBB","SO","HBP","BK","WP","BF","WHIP","ERA.","WRank","SORank","ERARank","WARRank","ERAPlusRank"
2,"Zack Greinke\greinza01","LAD",147,10,"70%",9.1,19,3,0.864,1.66,32,32,0,1,0,0,222.2,148,43,41,14,40,1,200,5,0,7,843,0.844,222,2,7,1,1,1
1,"Jake Arrieta\arrieja01","CHC",169,17,"80%",8.3,22,6,0.786,1.77,33,33,0,4,3,0,229,150,52,45,10,48,2,236,6,0,6,870,0.865,215,1,3,2,2,2
8,"Mark Melancon\melanma01","PIT",5,0,"2%",2,3,2,0.6,2.23,78,0,63,0,0,51,76.2,57,22,19,4,14,2,62,2,0,3,293,0.926,174,9,9,4,9,3
3,"Clayton Kershaw\kershcl01","LAD",101,3,"48%",7.5,16,7,0.696,2.13,33,33,0,4,3,0,232.2,163,62,55,15,42,1,301,5,3,9,890,0.881,173,5,1,3,3,4
7,"Jacob deGrom\degroja01","NYM",7,0,"3%",5.2,14,8,0.636,2.54,30,30,0,0,0,0,191,149,59,54,16,38,2,205,2,0,6,751,0.979,149,7,5,5,6,5
4,"Gerrit Cole\colege01","PIT",40,0,"19%",4.6,19,8,0.704,2.6,32,32,0,0,0,0,208,183,71,60,11,44,1,202,10,0,7,832,1.091,149,3,6,6,8,6
5,"Max Scherzer\scherma01","WSN",32,0,"15%",6.9,14,12,0.538,2.79,33,33,0,4,3,0,228.2,176,74,71,27,34,2,276,5,1,10,899,0.918,142,6,2,8,4,7
9,"John Lackey\lackejo01","STL",1,0,"0%",5.7,13,10,0.565,2.77,33,33,0,1,0,0,218,211,71,67,21,53,5,175,4,3,5,896,1.211,142,8,8,7,5,8
6,"Madison Bumgarner\bumgama01","SFG",8,0,"4%",5.1,18,9,0.667,2.93,32,32,0,4,2,0,218.1,181,73,71,21,39,2,234,7,0,1,869,1.008,131,4,4,9,7,9
