"Rank","Name","Tm","Vote.Pts","X1st.Place","Share","WAR","W","L","W.L.","ERA","G","GS","GF","CG","SHO","SV","IP","H","R","ER","HR","BB","IBB","SO","HBP","BK","WP","BF","WHIP","ERA.","WRank","SORank","ERARank","WARRank","ERAPlusRank"
6,"Luis Tiant\tiantlu01","BOS",16,1,"13%",6.5,15,6,0.714,1.91,43,19,12,12,6,3,179,128,45,38,7,65,5,123,0,0,0,713,1.078,169,7,7,1,4,1
1,"Gaylord Perry\perryga01","CLE",64,9,"53%",10.8,24,16,0.6,1.92,41,40,1,29,5,1,342.2,253,79,73,17,82,16,234,12,0,11,1345,0.978,168,1,3,2,1,2
7,"Sparky Lyle\lylesp01","NYY",3,0,"3%",3.6,9,5,0.643,1.92,59,0,56,0,0,35,107.2,84,25,23,3,29,7,75,0,0,5,427,1.05,154,8,8,3,8,3
5,"Jim Palmer\palmeji01","BAL",20,2,"17%",5.3,21,10,0.677,2.07,36,36,0,18,3,0,274.1,219,73,63,21,70,1,184,1,1,4,1094,1.053,149,5,6,5,7,4
4,"Catfish Hunter\hunteca01","OAK",26,2,"22%",5.7,21,7,0.75,2.04,38,37,1,16,5,0,295.1,200,74,67,21,70,6,191,3,0,3,1148,0.914,140,4,5,4,6,5
8,"Nolan Ryan\ryanno01","CAL",2,0,"2%",6.2,19,16,0.543,2.28,39,39,0,20,9,0,284,166,80,72,14,157,4,329,10,0,18,1154,1.137,128,6,1,6,5,6
3,"Mickey Lolich\lolicmi01","DET",27,3,"23%",7.4,22,14,0.611,2.5,41,41,0,23,4,0,327.1,282,100,91,29,74,5,250,11,0,6,1321,1.088,127,3,2,7,3,7
2,"Wilbur Wood\woodwi01","CHW",58,7,"48%",10.7,24,17,0.585,2.51,49,49,0,20,8,0,376.2,325,119,105,28,74,5,193,7,0,11,1490,1.059,126,2,4,8,2,8
