"Rank","Name","Tm","Vote.Pts","X1st.Place","Share","WAR","W","L","W.L.","ERA","G","GS","GF","CG","SHO","SV","IP","H","R","ER","HR","BB","IBB","SO","HBP","BK","WP","BF","WHIP","ERA.","WRank","SORank","ERARank","WARRank","ERAPlusRank"
1,"Mike Scott\scottmi03","HOU",98,15,"82%",8.4,18,10,0.643,2.22,37,37,0,7,5,0,275.1,182,73,68,17,72,6,306,2,0,3,1065,0.923,161,3,1,1,1,1
4,"Bob Ojeda\ojedabo01","NYM",9,0,"8%",4.7,18,5,0.783,2.57,32,30,1,7,2,0,217.1,185,72,62,15,52,3,148,2,1,2,871,1.09,140,4,8,2,4,2
5,"Rick Rhoden\rhoderi01","PIT",2,0,"2%",6.6,15,12,0.556,2.84,34,34,0,12,1,0,253.2,211,82,80,17,76,8,159,2,4,6,1015,1.131,135,8,7,5,2,3
5,"Ron Darling\darliro01","NYM",2,0,"2%",4.6,15,6,0.714,2.81,34,34,0,4,2,0,237,203,84,74,21,81,2,184,3,3,7,967,1.198,128,7,5,3,5,4
7,"Dwight Gooden\goodedw01","NYM",1,0,"1%",4.5,17,6,0.739,2.84,33,33,0,12,2,0,250,197,92,79,17,80,3,200,4,4,4,1020,1.108,126,5,3,4,6,5
3,"Mike Krukow\krukomi01","SFG",15,0,"13%",3.4,20,9,0.69,3.05,34,34,0,10,2,0,245,204,90,83,24,55,4,178,4,0,4,987,1.057,116,2,6,6,7,6
2,"Fernando Valenzuela\valenfe01","LAD",88,9,"73%",5.5,21,11,0.656,3.14,34,34,0,20,3,0,269.1,226,104,94,18,85,5,242,1,0,13,1102,1.155,110,1,2,7,3,7
7,"Sid Fernandez\fernasi01","NYM",1,0,"1%",2.6,16,6,0.727,3.52,32,31,1,2,1,1,204.1,161,82,80,13,91,1,200,2,0,6,855,1.233,102,6,4,8,8,8
